Product ID,Date,Sales Quantity,Price,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments
2997,9/9/2024,282,12.6,Yes,Holiday,Weather,Decreasing,Regular
5989,9/9/2024,302,24.31,Yes,Festival,Competitor Pricing,Stable,Budget
2734,10/15/2024,343,25.74,Yes,,Economic Indicator,Increasing,Regular
6347,12/23/2024,150,76.13,No,Festival,Weather,Stable,Regular
6529,3/24/2024,192,96.32,Yes,Festival,,Increasing,Regular
3516,2/29/2024,231,61.17,Yes,,Economic Indicator,Stable,Premium
1885,11/21/2024,310,18.3,Yes,Festival,Economic Indicator,Stable,Budget
1277,6/28/2024,91,84.68,No,,Economic Indicator,Decreasing,Budget
6277,10/17/2024,125,91.49,Yes,,Economic Indicator,Decreasing,Premium
9129,6/21/2024,268,39.97,Yes,Festival,Competitor Pricing,Stable,Regular
7722,5/10/2024,119,72.18,No,Festival,Weather,Decreasing,Budget
7007,3/5/2024,254,40.22,No,,Weather,Increasing,Regular
2291,7/22/2024,263,22.96,No,Holiday,,Stable,Premium
2272,8/4/2024,122,89.34,Yes,Holiday,,Decreasing,Premium
2573,6/19/2024,155,75.95,Yes,Festival,Economic Indicator,Decreasing,Regular
2984,11/9/2024,125,68.13,No,Festival,,Decreasing,Regular
2419,5/19/2024,156,53.19,No,Holiday,Weather,Decreasing,Budget
2380,8/8/2024,263,42.78,Yes,Holiday,,Stable,Premium
1473,10/22/2024,161,94.11,Yes,,,Stable,Regular
5124,11/17/2024,122,94.53,Yes,Festival,Weather,Decreasing,Budget
6583,5/7/2024,183,57.43,No,,Weather,Stable,Premium
2004,7/30/2024,257,49.56,Yes,Festival,Economic Indicator,Stable,Regular
7778,7/15/2024,148,83.0,Yes,Festival,,Decreasing,Regular
6375,12/6/2024,251,46.39,No,,Weather,Increasing,Premium
4120,2/1/2024,295,24.73,Yes,Holiday,,Stable,Budget
6354,7/3/2024,253,67.86,Yes,Holiday,Weather,Increasing,Premium
7370,8/12/2024,166,45.87,No,,Competitor Pricing,Decreasing,Premium
2416,5/11/2024,292,21.26,No,Festival,Weather,Increasing,Budget
2667,9/30/2024,213,49.33,Yes,Festival,,Decreasing,Premium
2552,6/11/2024,313,16.91,Yes,,Competitor Pricing,Stable,Premium
4638,9/9/2024,244,49.21,No,Festival,Competitor Pricing,Increasing,Premium
5119,1/21/2024,205,69.35,Yes,Holiday,Economic Indicator,Stable,Premium
2397,7/19/2024,180,44.07,No,Festival,,Decreasing,Premium
2993,2/10/2024,103,96.09,No,Holiday,,Stable,Regular
7969,5/26/2024,217,41.59,No,Festival,Weather,Stable,Budget
4715,1/24/2024,130,91.95,Yes,Festival,Weather,Decreasing,Regular
8584,8/5/2024,226,35.31,No,,Weather,Stable,Premium
2509,7/1/2024,251,26.21,No,Festival,Economic Indicator,Stable,Regular
7641,8/7/2024,355,14.23,Yes,Holiday,Weather,Increasing,Premium
3722,6/12/2024,226,20.35,No,Holiday,Economic Indicator,Decreasing,Premium
7625,2/19/2024,377,6.23,Yes,,,Increasing,Budget
5275,8/25/2024,141,97.97,No,,Economic Indicator,Increasing,Budget
6597,11/5/2024,118,70.14,No,,,Decreasing,Regular
8416,5/13/2024,306,43.92,Yes,Holiday,Economic Indicator,Increasing,Premium
3555,3/4/2024,242,7.22,No,Holiday,Economic Indicator,Decreasing,Regular
7962,10/15/2024,158,69.02,No,Holiday,Economic Indicator,Stable,Regular
5432,7/25/2024,82,88.07,No,Holiday,Competitor Pricing,Decreasing,Budget
7311,7/22/2024,102,95.85,No,Holiday,Competitor Pricing,Stable,Budget
3468,9/11/2024,220,69.54,Yes,Festival,Economic Indicator,Stable,Regular
3632,6/28/2024,167,64.99,No,Festival,Economic Indicator,Stable,Premium
7375,10/18/2024,241,56.49,Yes,,Economic Indicator,Stable,Budget
2599,1/14/2024,239,55.7,Yes,Holiday,Economic Indicator,Stable,Regular
1097,8/23/2024,104,75.44,No,Festival,Economic Indicator,Decreasing,Regular
4839,12/23/2024,255,67.07,Yes,,,Increasing,Budget
2770,3/8/2024,174,84.76,No,Holiday,Economic Indicator,Increasing,Regular
8857,5/5/2024,109,74.53,No,,Weather,Decreasing,Premium
1750,4/5/2024,174,70.84,Yes,,Economic Indicator,Decreasing,Regular
4777,9/26/2024,214,50.53,Yes,,Competitor Pricing,Decreasing,Premium
6728,7/31/2024,209,27.76,No,,Weather,Decreasing,Premium
2650,2/11/2024,191,73.03,No,Festival,Weather,Increasing,Regular
2347,1/3/2024,330,27.11,Yes,Festival,Weather,Increasing,Premium
6081,8/16/2024,234,11.1,No,,Weather,Decreasing,Premium
5927,12/7/2024,218,41.45,No,Festival,Competitor Pricing,Stable,Regular
3385,3/6/2024,204,69.08,No,Festival,Economic Indicator,Increasing,Premium
6278,9/5/2024,202,68.1,Yes,,Competitor Pricing,Stable,Premium
4574,7/24/2024,269,35.15,No,Holiday,,Increasing,Premium
4042,5/26/2024,248,51.19,Yes,Holiday,Economic Indicator,Stable,Budget
1965,10/15/2024,131,63.51,No,Festival,Economic Indicator,Decreasing,Regular
1345,8/1/2024,238,13.78,No,Holiday,Weather,Decreasing,Premium
9084,3/29/2024,143,59.49,No,Holiday,Competitor Pricing,Decreasing,Regular
6149,7/3/2024,268,24.04,Yes,Holiday,Competitor Pricing,Decreasing,Premium
5960,1/25/2024,308,40.03,Yes,,,Increasing,Premium
5535,3/20/2024,151,76.84,No,,,Stable,Regular
5864,7/2/2024,182,42.82,No,Festival,Competitor Pricing,Decreasing,Premium
3790,5/7/2024,162,52.05,No,Holiday,Weather,Decreasing,Budget
1614,3/10/2024,172,40.78,No,Holiday,,Decreasing,Regular
7672,6/27/2024,330,8.97,Yes,Festival,,Stable,Premium
8155,6/22/2024,231,38.29,Yes,Holiday,Economic Indicator,Decreasing,Premium
7705,12/12/2024,182,80.16,No,Holiday,Competitor Pricing,Increasing,Premium
8184,3/23/2024,310,21.63,Yes,Festival,,Stable,Regular
6411,5/29/2024,248,28.9,Yes,Holiday,Economic Indicator,Decreasing,Budget
7573,7/21/2024,193,53.65,No,Festival,Competitor Pricing,Stable,Regular
9692,5/13/2024,233,47.97,No,Festival,Economic Indicator,Increasing,Regular
6177,12/28/2024,193,56.75,No,Holiday,Economic Indicator,Stable,Regular
2230,8/19/2024,137,84.87,Yes,Festival,,Decreasing,Budget
1191,3/1/2024,256,42.06,No,Holiday,Competitor Pricing,Increasing,Premium
8693,5/16/2024,255,26.29,Yes,,Economic Indicator,Decreasing,Regular
8595,12/2/2024,315,14.93,No,Festival,Economic Indicator,Increasing,Premium
8695,4/3/2024,234,45.64,No,Holiday,Competitor Pricing,Increasing,Regular
1735,2/12/2024,207,46.38,No,Holiday,,Stable,Premium
7094,11/4/2024,213,43.13,No,,Competitor Pricing,Stable,Regular
1991,4/5/2024,232,57.64,Yes,,Competitor Pricing,Stable,Regular
5959,11/1/2024,249,9.63,No,Holiday,Competitor Pricing,Decreasing,Budget
2425,2/27/2024,61,96.79,No,Holiday,Economic Indicator,Decreasing,Premium
5826,3/7/2024,256,43.57,No,Festival,Economic Indicator,Increasing,Regular
6978,7/5/2024,167,72.03,Yes,,,Decreasing,Regular
7379,7/7/2024,239,53.2,No,Festival,Economic Indicator,Increasing,Regular
7170,5/2/2024,330,27.93,Yes,Holiday,,Increasing,Regular
5783,3/30/2024,257,24.42,Yes,Festival,Competitor Pricing,Decreasing,Budget
8062,5/18/2024,218,68.66,Yes,Holiday,Economic Indicator,Stable,Premium
1488,5/7/2024,284,28.64,No,Holiday,Economic Indicator,Increasing,Budget
7081,6/17/2024,310,16.09,Yes,Holiday,Competitor Pricing,Stable,Budget
4502,6/4/2024,250,68.39,Yes,Holiday,Competitor Pricing,Increasing,Premium
2755,9/27/2024,233,34.44,No,Festival,Competitor Pricing,Stable,Premium
8429,9/25/2024,343,25.34,Yes,Festival,Economic Indicator,Increasing,Premium
9545,12/24/2024,223,36.41,No,Holiday,Competitor Pricing,Stable,Budget
6876,4/19/2024,159,88.18,Yes,Festival,Weather,Stable,Premium
3428,12/3/2024,173,84.38,No,Festival,,Increasing,Budget
3678,4/15/2024,321,6.39,No,,,Increasing,Regular
8474,12/12/2024,175,62.39,Yes,Festival,Economic Indicator,Decreasing,Budget
5614,5/28/2024,120,82.68,No,Holiday,,Stable,Regular
8036,7/27/2024,281,11.27,No,,Economic Indicator,Stable,Regular
5535,6/7/2024,205,67.39,No,Holiday,Economic Indicator,Increasing,Premium
3117,11/1/2024,360,14.02,Yes,Holiday,Economic Indicator,Increasing,Premium
1156,4/22/2024,244,36.17,Yes,Holiday,Weather,Decreasing,Regular
4059,6/20/2024,236,13.44,No,Festival,Weather,Decreasing,Budget
4945,12/8/2024,260,68.99,Yes,Holiday,Competitor Pricing,Increasing,Budget
5237,7/11/2024,266,38.08,Yes,Holiday,Economic Indicator,Stable,Premium
8202,9/28/2024,182,58.6,No,Festival,Weather,Stable,Budget
3736,6/10/2024,168,81.74,No,,Competitor Pricing,Increasing,Budget
7064,9/30/2024,263,42.63,Yes,Holiday,,Stable,Premium
3441,10/19/2024,304,17.16,No,Festival,Economic Indicator,Increasing,Regular
2544,11/20/2024,228,42.27,Yes,Holiday,Weather,Decreasing,Budget
1523,10/19/2024,193,53.45,No,,Weather,Stable,Regular
5538,12/1/2024,223,64.91,Yes,Holiday,Weather,Stable,Premium
5241,11/3/2024,239,51.83,No,,Competitor Pricing,Increasing,Regular
1408,11/25/2024,303,48.53,Yes,Festival,Competitor Pricing,Increasing,Budget
3075,3/8/2024,243,47.31,No,Holiday,Economic Indicator,Increasing,Budget
4110,2/15/2024,123,85.66,No,,Economic Indicator,Stable,Budget
8707,3/23/2024,210,50.3,Yes,Holiday,Weather,Decreasing,Budget
7032,12/24/2024,228,53.64,No,Holiday,Competitor Pricing,Increasing,Regular
1935,7/31/2024,302,7.6,Yes,,Competitor Pricing,Decreasing,Regular
6012,8/21/2024,242,52.9,Yes,Festival,Competitor Pricing,Stable,Regular
8644,12/19/2024,295,45.6,Yes,Holiday,Competitor Pricing,Increasing,Regular
7402,4/20/2024,269,19.27,Yes,Holiday,Economic Indicator,Decreasing,Regular
7106,5/13/2024,380,6.78,Yes,Holiday,Weather,Increasing,Budget
6041,6/8/2024,191,73.74,No,Festival,Weather,Increasing,Budget
4882,5/8/2024,215,85.55,Yes,Festival,Weather,Increasing,Premium
8251,3/5/2024,280,14.09,No,Holiday,,Stable,Regular
7199,3/27/2024,266,19.45,Yes,Holiday,Economic Indicator,Decreasing,Budget
5548,6/22/2024,263,38.25,No,Festival,Competitor Pricing,Increasing,Budget
7550,10/22/2024,270,61.43,Yes,,Weather,Increasing,Regular
6994,1/9/2024,147,92.03,No,Holiday,Economic Indicator,Increasing,Premium
5856,1/12/2024,281,35.45,Yes,Holiday,Economic Indicator,Stable,Budget
3717,1/21/2024,179,82.51,Yes,Festival,Economic Indicator,Stable,Regular
8791,10/22/2024,249,7.43,No,,,Decreasing,Premium
4743,8/14/2024,268,18.42,Yes,,Competitor Pricing,Decreasing,Budget
6875,8/31/2024,237,78.15,Yes,Festival,Weather,Increasing,Premium
4336,2/23/2024,231,62.19,Yes,,,Stable,Regular
6397,10/16/2024,301,26.25,Yes,,Competitor Pricing,Stable,Premium
9739,6/25/2024,278,56.49,Yes,Festival,Competitor Pricing,Increasing,Regular
8611,12/6/2024,282,33.38,Yes,Holiday,Economic Indicator,Stable,Regular
4152,12/15/2024,58,99.38,No,Holiday,,Decreasing,Budget
2188,10/30/2024,186,85.25,Yes,Holiday,Competitor Pricing,Stable,Regular
9543,1/20/2024,159,68.42,No,Holiday,Weather,Stable,Regular
3105,9/14/2024,169,87.81,Yes,,Weather,Stable,Premium
5383,7/6/2024,347,22.95,Yes,,,Increasing,Premium
9281,5/12/2024,168,83.51,No,Holiday,Economic Indicator,Increasing,Budget
9371,6/2/2024,170,42.21,No,Holiday,,Decreasing,Premium
5762,5/16/2024,184,74.37,No,Holiday,Weather,Increasing,Premium
6745,3/13/2024,315,11.07,No,Festival,,Increasing,Budget
9252,2/6/2024,337,25.95,Yes,,Economic Indicator,Increasing,Premium
4759,3/1/2024,175,87.66,Yes,Holiday,Competitor Pricing,Stable,Budget
4009,5/2/2024,246,73.91,Yes,Festival,Economic Indicator,Increasing,Budget
9537,9/18/2024,156,73.05,No,Holiday,,Stable,Premium
9101,10/23/2024,63,97.53,No,,,Decreasing,Premium
1302,11/28/2024,149,74.92,No,,Economic Indicator,Stable,Regular
6626,5/30/2024,96,82.78,No,Festival,Economic Indicator,Decreasing,Regular
6189,10/28/2024,111,77.64,No,Holiday,Competitor Pricing,Decreasing,Budget
1457,5/16/2024,178,86.07,Yes,Festival,Weather,Stable,Regular
9734,6/10/2024,256,20.35,No,,,Stable,Premium
2076,2/10/2024,283,5.99,No,,Competitor Pricing,Stable,Regular
8752,3/9/2024,176,63.35,Yes,,Competitor Pricing,Decreasing,Premium
6174,7/16/2024,174,89.22,Yes,Holiday,Economic Indicator,Stable,Premium
5147,2/4/2024,251,30.52,Yes,,Weather,Decreasing,Regular
1789,6/26/2024,269,61.49,Yes,,Weather,Increasing,Regular
9528,1/19/2024,202,73.24,Yes,Festival,Competitor Pricing,Stable,Premium
8944,6/22/2024,134,91.44,Yes,Festival,,Decreasing,Regular
2210,5/31/2024,266,15.6,No,,Weather,Stable,Premium
2624,1/22/2024,205,49.76,No,Holiday,Weather,Stable,Premium
7354,10/16/2024,312,18.67,Yes,,Competitor Pricing,Stable,Premium
2807,7/18/2024,234,36.05,Yes,Holiday,Economic Indicator,Decreasing,Budget
1369,3/27/2024,117,92.55,No,Holiday,Weather,Stable,Premium
6937,9/6/2024,219,46.28,Yes,,Competitor Pricing,Decreasing,Budget
7386,4/1/2024,212,24.56,No,,,Decreasing,Premium
5953,10/28/2024,162,73.9,Yes,Festival,Weather,Decreasing,Premium
4363,3/31/2024,243,53.35,Yes,,Weather,Stable,Premium
8798,4/17/2024,238,16.59,No,,Competitor Pricing,Decreasing,Regular
7145,8/17/2024,275,35.21,No,Festival,Economic Indicator,Increasing,Premium
3329,1/2/2024,201,75.95,Yes,Festival,Weather,Stable,Regular
1846,2/26/2024,193,78.66,Yes,Holiday,,Stable,Budget
4037,7/3/2024,311,41.52,Yes,Holiday,,Increasing,Premium
3126,2/8/2024,235,38.37,Yes,,Competitor Pricing,Decreasing,Regular
2868,6/28/2024,249,25.31,No,Holiday,Economic Indicator,Stable,Regular
3342,2/29/2024,249,24.35,No,Festival,Weather,Stable,Premium
9825,4/24/2024,256,26.4,Yes,,Competitor Pricing,Decreasing,Budget
5546,5/18/2024,209,17.27,No,Festival,Economic Indicator,Decreasing,Regular
7736,8/7/2024,170,70.09,Yes,Festival,Economic Indicator,Decreasing,Budget
7987,10/17/2024,221,83.14,Yes,Festival,Economic Indicator,Increasing,Premium
5462,9/3/2024,214,66.98,No,Holiday,Weather,Increasing,Budget
7643,1/15/2024,280,54.95,Yes,Festival,,Increasing,Regular
9059,2/21/2024,144,99.88,Yes,Holiday,Economic Indicator,Stable,Regular
6346,1/15/2024,211,69.15,Yes,Holiday,Competitor Pricing,Stable,Regular
5755,5/28/2024,256,44.17,Yes,Festival,Competitor Pricing,Stable,Regular
3295,4/6/2024,226,62.96,Yes,,Competitor Pricing,Stable,Budget
3477,3/28/2024,221,84.79,Yes,,Competitor Pricing,Increasing,Regular
6483,9/29/2024,274,40.27,Yes,Festival,Economic Indicator,Stable,Premium
5518,9/26/2024,170,87.62,Yes,,Economic Indicator,Stable,Budget
2340,8/28/2024,198,55.79,Yes,Holiday,Competitor Pricing,Decreasing,Regular
8794,5/22/2024,257,37.66,No,Festival,Competitor Pricing,Increasing,Premium
7274,11/23/2024,307,18.12,No,Holiday,Competitor Pricing,Increasing,Premium
8834,4/25/2024,344,23.85,Yes,Holiday,Weather,Increasing,Regular
8215,12/14/2024,209,66.48,No,,Competitor Pricing,Increasing,Regular
1229,3/18/2024,146,56.69,No,Holiday,Economic Indicator,Decreasing,Premium
7649,9/19/2024,335,8.27,Yes,,Economic Indicator,Stable,Budget
3408,1/7/2024,147,85.13,Yes,Festival,Competitor Pricing,Decreasing,Regular
4792,8/8/2024,225,61.69,Yes,Festival,Economic Indicator,Stable,Regular
8346,9/27/2024,228,80.88,Yes,Holiday,Weather,Increasing,Regular
8990,5/28/2024,281,26.49,No,Festival,Competitor Pricing,Increasing,Premium
6857,2/10/2024,275,54.92,Yes,Holiday,Competitor Pricing,Increasing,Budget
2960,9/2/2024,272,19.19,Yes,Festival,Economic Indicator,Decreasing,Budget
2030,12/9/2024,177,44.21,No,Festival,Weather,Decreasing,Regular
8106,11/5/2024,244,72.02,Yes,,Competitor Pricing,Increasing,Budget
7379,6/29/2024,257,40.64,No,Festival,Competitor Pricing,Increasing,Budget
2656,12/18/2024,198,54.74,Yes,,Competitor Pricing,Decreasing,Budget
1661,12/20/2024,175,60.87,No,,Economic Indicator,Stable,Premium
5624,12/10/2024,217,67.19,Yes,Holiday,Weather,Stable,Regular
3517,6/20/2024,218,61.79,Yes,Holiday,Weather,Stable,Budget
1739,3/28/2024,286,54.89,Yes,Holiday,Economic Indicator,Increasing,Budget
3403,5/13/2024,218,44.16,Yes,Holiday,Weather,Decreasing,Regular
8050,7/18/2024,172,70.51,Yes,Holiday,Economic Indicator,Decreasing,Premium
7383,8/27/2024,171,65.88,Yes,,Competitor Pricing,Decreasing,Premium
8787,12/25/2024,178,87.26,Yes,Festival,,Stable,Budget
2844,3/29/2024,189,76.7,No,Festival,Weather,Increasing,Regular
3803,4/18/2024,120,70.54,No,Festival,,Decreasing,Premium
7174,3/28/2024,310,37.1,Yes,,Competitor Pricing,Increasing,Regular
4645,11/28/2024,208,71.23,Yes,Festival,Weather,Stable,Regular
4048,4/23/2024,164,69.76,Yes,Festival,Weather,Decreasing,Regular
6843,7/16/2024,355,16.65,Yes,Holiday,,Increasing,Premium
5088,11/12/2024,243,75.74,Yes,Holiday,Weather,Increasing,Regular
7207,7/21/2024,183,65.12,Yes,,Weather,Decreasing,Premium
4123,9/18/2024,110,99.87,Yes,Holiday,Weather,Decreasing,Premium
5781,6/3/2024,267,58.92,Yes,Festival,Competitor Pricing,Increasing,Budget
3067,9/23/2024,285,13.96,Yes,Holiday,Competitor Pricing,Decreasing,Budget
9165,7/27/2024,222,18.74,No,Holiday,Competitor Pricing,Decreasing,Premium
4795,11/29/2024,275,26.34,No,,,Increasing,Regular
7684,6/15/2024,126,93.9,Yes,,Weather,Decreasing,Budget
4671,5/9/2024,179,60.21,No,,Competitor Pricing,Stable,Premium
9006,5/14/2024,200,32.97,No,Holiday,Competitor Pricing,Decreasing,Budget
1243,10/24/2024,95,79.44,No,,,Decreasing,Regular
5833,11/7/2024,210,41.6,Yes,,Weather,Decreasing,Budget
3134,3/30/2024,326,32.33,Yes,Festival,Economic Indicator,Increasing,Budget
4849,8/9/2024,268,16.57,No,Festival,Competitor Pricing,Stable,Regular
7649,6/16/2024,165,87.99,Yes,Holiday,,Stable,Premium
4996,4/11/2024,229,12.85,No,Festival,Competitor Pricing,Decreasing,Regular
3702,4/19/2024,168,52.5,No,,Competitor Pricing,Decreasing,Regular
2555,10/6/2024,368,10.12,Yes,Festival,Economic Indicator,Increasing,Premium
2114,2/19/2024,256,23.7,No,Holiday,Economic Indicator,Stable,Premium
1479,2/29/2024,94,81.18,No,Holiday,Weather,Decreasing,Regular
6510,9/3/2024,209,59.97,No,Holiday,Competitor Pricing,Increasing,Premium
6925,12/4/2024,240,29.34,No,,,Stable,Budget
9445,8/30/2024,197,70.61,No,Festival,,Increasing,Premium
3157,5/17/2024,261,18.06,No,Holiday,Competitor Pricing,Stable,Regular
4872,6/19/2024,174,87.71,Yes,Holiday,Economic Indicator,Stable,Premium
1623,7/12/2024,279,15.79,Yes,,,Decreasing,Regular
5494,1/26/2024,139,99.67,No,,Competitor Pricing,Increasing,Regular
5175,9/21/2024,219,56.88,No,Festival,Weather,Increasing,Regular
1614,9/20/2024,118,91.92,No,,Economic Indicator,Stable,Budget
8876,7/17/2024,149,90.5,No,Festival,Weather,Increasing,Premium
3798,4/27/2024,320,9.69,Yes,,Competitor Pricing,Stable,Budget
9018,3/9/2024,266,18.61,No,Holiday,Competitor Pricing,Stable,Premium
8337,7/29/2024,379,6.57,Yes,Holiday,Weather,Increasing,Premium
4926,6/10/2024,186,36.65,No,Festival,,Decreasing,Regular
1736,3/31/2024,214,19.13,No,Festival,,Decreasing,Premium
3743,2/20/2024,226,59.99,Yes,,Weather,Stable,Regular
1017,5/19/2024,235,11.45,No,Festival,Weather,Decreasing,Budget
8573,10/12/2024,189,96.02,Yes,,Competitor Pricing,Increasing,Regular
8943,2/22/2024,293,46.34,Yes,Holiday,Economic Indicator,Increasing,Budget
1324,9/10/2024,188,62.53,Yes,,Economic Indicator,Decreasing,Premium
2758,3/10/2024,230,58.37,No,Holiday,Weather,Increasing,Premium
3481,6/27/2024,185,36.39,No,Holiday,Competitor Pricing,Decreasing,Premium
6057,2/19/2024,322,15.64,Yes,,Economic Indicator,Stable,Budget
9866,12/28/2024,209,45.53,Yes,Holiday,,Decreasing,Budget
6071,3/26/2024,303,44.94,Yes,Festival,,Increasing,Premium
3319,3/31/2024,207,49.06,Yes,Festival,,Decreasing,Premium
2040,4/16/2024,234,33.6,No,Holiday,Competitor Pricing,Stable,Regular
3189,3/16/2024,280,29.23,No,Holiday,,Increasing,Budget
2604,9/2/2024,194,76.02,No,Holiday,Weather,Increasing,Regular
7484,9/6/2024,176,59.47,No,,Weather,Stable,Budget
2332,2/23/2024,276,38.09,Yes,Holiday,Economic Indicator,Stable,Budget
6459,3/23/2024,263,62.66,Yes,,Competitor Pricing,Increasing,Premium
9870,6/4/2024,305,41.85,Yes,Holiday,Competitor Pricing,Increasing,Budget
3049,6/5/2024,161,93.85,Yes,,Competitor Pricing,Stable,Regular
6129,3/13/2024,195,95.34,Yes,Holiday,Weather,Increasing,Budget
3533,11/25/2024,212,68.6,Yes,Festival,,Stable,Regular
2902,1/13/2024,295,27.09,Yes,Holiday,Competitor Pricing,Stable,Regular
2001,12/20/2024,212,44.44,No,Holiday,Competitor Pricing,Stable,Budget
1008,10/15/2024,261,64.28,Yes,,Economic Indicator,Increasing,Budget
4683,6/27/2024,240,36.57,Yes,Holiday,Economic Indicator,Decreasing,Premium
4914,3/7/2024,214,65.23,No,Festival,,Increasing,Regular
7285,4/21/2024,123,65.59,No,,Weather,Decreasing,Premium
4098,8/31/2024,377,8.33,Yes,,Competitor Pricing,Increasing,Budget
2560,11/11/2024,108,72.71,No,,Economic Indicator,Decreasing,Premium
3421,4/16/2024,255,48.78,Yes,,Economic Indicator,Stable,Budget
4425,9/20/2024,176,63.12,No,Holiday,,Stable,Budget
9439,3/17/2024,291,24.51,Yes,Festival,Economic Indicator,Stable,Budget
4767,4/7/2024,351,19.33,Yes,Holiday,Economic Indicator,Increasing,Regular
5815,10/7/2024,136,80.53,No,,Competitor Pricing,Stable,Regular
6233,9/4/2024,208,24.07,No,Festival,Economic Indicator,Decreasing,Premium
1887,11/11/2024,230,38.04,No,,,Stable,Premium
2088,1/20/2024,237,54.43,Yes,Holiday,Weather,Stable,Premium
4682,10/7/2024,115,70.23,No,Festival,,Decreasing,Budget
1372,11/7/2024,175,87.63,Yes,,,Stable,Regular
7928,3/3/2024,276,18.47,Yes,,Economic Indicator,Decreasing,Premium
5712,9/14/2024,164,47.41,No,Holiday,Economic Indicator,Decreasing,Budget
9981,12/16/2024,304,5.52,Yes,Festival,Competitor Pricing,Decreasing,Budget
2504,6/15/2024,374,9.03,Yes,,Competitor Pricing,Increasing,Regular
2387,3/12/2024,186,76.52,Yes,Holiday,Economic Indicator,Stable,Regular
4837,6/23/2024,203,71.71,Yes,Holiday,,Stable,Premium
2666,4/27/2024,322,12.16,Yes,Festival,Economic Indicator,Stable,Budget
6471,5/17/2024,251,5.53,No,,,Decreasing,Regular
2614,2/14/2024,214,61.26,Yes,Holiday,Weather,Stable,Budget
5997,5/29/2024,226,42.98,No,,Weather,Stable,Premium
7263,10/30/2024,240,56.26,Yes,,Economic Indicator,Stable,Premium
4540,8/15/2024,215,67.82,Yes,Holiday,Competitor Pricing,Stable,Budget
4641,6/11/2024,382,6.69,Yes,,,Increasing,Regular
3190,6/29/2024,244,53.76,No,Holiday,Competitor Pricing,Increasing,Regular
3110,12/18/2024,304,24.81,Yes,Holiday,,Stable,Budget
2456,8/15/2024,83,90.77,No,Festival,Competitor Pricing,Decreasing,Budget
6572,7/10/2024,355,17.75,Yes,Festival,Competitor Pricing,Increasing,Regular
5109,3/3/2024,307,15.91,No,,Weather,Increasing,Regular
8391,6/22/2024,256,65.59,Yes,Holiday,Economic Indicator,Increasing,Premium
6331,6/29/2024,280,12.53,Yes,,,Decreasing,Premium
9037,2/4/2024,217,44.68,Yes,Festival,Weather,Decreasing,Premium
2932,4/23/2024,277,33.01,Yes,Holiday,,Stable,Budget
2342,12/8/2024,195,51.98,No,Holiday,Competitor Pricing,Stable,Premium
5595,9/10/2024,205,88.28,Yes,,Economic Indicator,Increasing,Budget
8138,9/28/2024,298,26.12,Yes,Festival,Weather,Stable,Budget
2518,7/9/2024,149,74.92,No,Holiday,Economic Indicator,Stable,Regular
8084,5/18/2024,309,15.53,No,,,Increasing,Regular
9048,10/4/2024,176,40.25,No,,Economic Indicator,Decreasing,Budget
5785,11/2/2024,286,34.57,No,Holiday,,Increasing,Budget
4266,5/14/2024,184,66.03,Yes,,,Decreasing,Premium
5946,5/25/2024,201,71.02,Yes,,Economic Indicator,Stable,Budget
3089,4/21/2024,136,82.29,No,Holiday,Economic Indicator,Stable,Premium
3008,4/15/2024,159,68.55,No,,Weather,Stable,Premium
7113,2/4/2024,259,22.75,Yes,Festival,Economic Indicator,Decreasing,Regular
8185,2/3/2024,151,50.85,No,Holiday,Economic Indicator,Decreasing,Premium
3649,2/2/2024,308,41.73,Yes,Festival,Competitor Pricing,Increasing,Budget
4631,3/15/2024,345,20.77,Yes,Festival,Weather,Increasing,Regular
1233,10/26/2024,228,57.97,No,,Economic Indicator,Increasing,Premium
4497,6/4/2024,230,82.26,Yes,Festival,,Increasing,Premium
7694,4/20/2024,305,20.87,No,Festival,Competitor Pricing,Increasing,Premium
8025,11/28/2024,236,34.62,Yes,Holiday,Weather,Decreasing,Premium
1215,5/20/2024,211,25.39,No,,,Decreasing,Premium
4853,10/15/2024,328,32.51,Yes,Holiday,Weather,Increasing,Budget
1819,10/20/2024,98,79.69,No,,Competitor Pricing,Decreasing,Budget
6844,10/31/2024,193,96.4,Yes,Holiday,Weather,Increasing,Premium
3539,2/28/2024,346,5.98,Yes,,Weather,Stable,Regular
2374,5/26/2024,244,73.08,Yes,Festival,,Increasing,Regular
8554,9/4/2024,271,35.77,No,,Economic Indicator,Increasing,Budget
8853,5/7/2024,362,11.84,Yes,Festival,Competitor Pricing,Increasing,Premium
6543,6/6/2024,244,24.89,No,Festival,,Stable,Budget
1477,5/16/2024,256,25.51,Yes,Festival,Economic Indicator,Decreasing,Regular
2082,9/19/2024,294,47.63,Yes,Festival,,Increasing,Budget
1035,11/10/2024,256,44.25,Yes,Holiday,Competitor Pricing,Stable,Budget
3297,5/13/2024,210,64.93,No,Festival,Competitor Pricing,Increasing,Premium
4031,2/17/2024,228,51.75,No,,Economic Indicator,Increasing,Regular
8185,10/24/2024,236,28.99,No,Festival,Economic Indicator,Stable,Regular
9907,3/14/2024,241,55.94,Yes,Festival,Weather,Stable,Premium
4294,1/7/2024,144,79.4,No,Holiday,Competitor Pricing,Stable,Regular
2546,1/15/2024,102,97.63,No,Holiday,Competitor Pricing,Stable,Budget
8458,6/16/2024,169,67.72,Yes,Festival,Weather,Decreasing,Premium
